year,month,year_month,is_year_total,permit_type_sv,permit_type_en,occupation_field_sv,occupation_field_en,occupation_group_sv,occupation_group_en,granted_count
2022,8,2022-08,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Växtodlare inom jordbruk och trädgård,"Crop growers, agriculture and horticulture",6
2022,9,2022-09,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Växtodlare inom jordbruk och trädgård,"Crop growers, agriculture and horticulture",10
2022,10,2022-10,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Växtodlare inom jordbruk och trädgård,"Crop growers, agriculture and horticulture",10
2022,11,2022-11,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Växtodlare inom jordbruk och trädgård,"Crop growers, agriculture and horticulture",3
2022,12,2022-12,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Växtodlare inom jordbruk och trädgård,"Crop growers, agriculture and horticulture",4
2022,,2022,True,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Växtodlare inom jordbruk och trädgård,"Crop growers, agriculture and horticulture",437
2022,1,2022-01,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries","Växtodlare och djuruppfödare, blandad drift",Mixed crop and animal producers,0
2022,2,2022-02,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries","Växtodlare och djuruppfödare, blandad drift",Mixed crop and animal producers,2
2022,3,2022-03,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries","Växtodlare och djuruppfödare, blandad drift",Mixed crop and animal producers,7
2022,4,2022-04,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries","Växtodlare och djuruppfödare, blandad drift",Mixed crop and animal producers,0
2022,5,2022-05,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries","Växtodlare och djuruppfödare, blandad drift",Mixed crop and animal producers,1
2022,6,2022-06,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries","Växtodlare och djuruppfödare, blandad drift",Mixed crop and animal producers,2
2022,7,2022-07,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries","Växtodlare och djuruppfödare, blandad drift",Mixed crop and animal producers,0
2022,8,2022-08,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries","Växtodlare och djuruppfödare, blandad drift",Mixed crop and animal producers,1
2022,9,2022-09,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries","Växtodlare och djuruppfödare, blandad drift",Mixed crop and animal producers,2
2022,10,2022-10,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries","Växtodlare och djuruppfödare, blandad drift",Mixed crop and animal producers,0
2022,11,2022-11,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries","Växtodlare och djuruppfödare, blandad drift",Mixed crop and animal producers,0
2022,12,2022-12,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries","Växtodlare och djuruppfödare, blandad drift",Mixed crop and animal producers,0
2022,,2022,True,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries","Växtodlare och djuruppfödare, blandad drift",Mixed crop and animal producers,15
2022,1,2022-01,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Totalt,Total,41
2022,2,2022-02,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Totalt,Total,374
2022,3,2022-03,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Totalt,Total,185
2022,4,2022-04,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Totalt,Total,197
2022,5,2022-05,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Totalt,Total,98
2022,6,2022-06,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Totalt,Total,24
2022,7,2022-07,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Totalt,Total,25
2022,8,2022-08,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Totalt,Total,17
2022,9,2022-09,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Totalt,Total,12
2022,10,2022-10,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Totalt,Total,11
2022,11,2022-11,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Totalt,Total,8
2022,12,2022-12,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Totalt,Total,8
2022,,2022,True,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",Totalt,Total,1000
2022,1,2022-01,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Andra process- och maskinoperatörer,Other process and machine operators,0
2022,2,2022-02,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Andra process- och maskinoperatörer,Other process and machine operators,0
2022,3,2022-03,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Andra process- och maskinoperatörer,Other process and machine operators,0
2022,4,2022-04,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Andra process- och maskinoperatörer,Other process and machine operators,0
2022,5,2022-05,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Andra process- och maskinoperatörer,Other process and machine operators,0
2022,6,2022-06,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Andra process- och maskinoperatörer,Other process and machine operators,0
2022,7,2022-07,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Andra process- och maskinoperatörer,Other process and machine operators,1
2022,8,2022-08,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Andra process- och maskinoperatörer,Other process and machine operators,1
2022,9,2022-09,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Andra process- och maskinoperatörer,Other process and machine operators,0
2022,10,2022-10,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Andra process- och maskinoperatörer,Other process and machine operators,1
2022,11,2022-11,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Andra process- och maskinoperatörer,Other process and machine operators,1
2022,12,2022-12,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Andra process- och maskinoperatörer,Other process and machine operators,0
2022,,2022,True,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Andra process- och maskinoperatörer,Other process and machine operators,4
2022,1,2022-01,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,"Bil-, motorcykel och cykelförare","Car, motorcycle and bicycle drivers",5
2022,2,2022-02,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,"Bil-, motorcykel och cykelförare","Car, motorcycle and bicycle drivers",7
2022,3,2022-03,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,"Bil-, motorcykel och cykelförare","Car, motorcycle and bicycle drivers",2
2022,4,2022-04,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,"Bil-, motorcykel och cykelförare","Car, motorcycle and bicycle drivers",3
2022,5,2022-05,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,"Bil-, motorcykel och cykelförare","Car, motorcycle and bicycle drivers",6
2022,6,2022-06,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,"Bil-, motorcykel och cykelförare","Car, motorcycle and bicycle drivers",2
2022,7,2022-07,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,"Bil-, motorcykel och cykelförare","Car, motorcycle and bicycle drivers",6
2022,8,2022-08,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,"Bil-, motorcykel och cykelförare","Car, motorcycle and bicycle drivers",5
2022,9,2022-09,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,"Bil-, motorcykel och cykelförare","Car, motorcycle and bicycle drivers",0
2022,10,2022-10,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,"Bil-, motorcykel och cykelförare","Car, motorcycle and bicycle drivers",11
2022,11,2022-11,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,"Bil-, motorcykel och cykelförare","Car, motorcycle and bicycle drivers",13
2022,12,2022-12,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,"Bil-, motorcykel och cykelförare","Car, motorcycle and bicycle drivers",10
2022,,2022,True,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,"Bil-, motorcykel och cykelförare","Car, motorcycle and bicycle drivers",70
2022,1,2022-01,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Drifttekniker och processövervakare,Operations technicians and process supervisors,10
2022,2,2022-02,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Drifttekniker och processövervakare,Operations technicians and process supervisors,6
2022,3,2022-03,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Drifttekniker och processövervakare,Operations technicians and process supervisors,11
2022,4,2022-04,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Drifttekniker och processövervakare,Operations technicians and process supervisors,7
2022,5,2022-05,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Drifttekniker och processövervakare,Operations technicians and process supervisors,9
2022,6,2022-06,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Drifttekniker och processövervakare,Operations technicians and process supervisors,2
2022,7,2022-07,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,Drifttekniker och processövervakare,Operations technicians and process supervisors,10
